Star,Date,Name,Reaction,Review,Week
1,2018-12-05,A Google user,5,"The food service is ridiculous. Only shows restaurants those are near my 
location.. Now,if I wanted food from my nearby restaurants,why would I go 
for ""pathao food service""?",Week 11
1,2018-12-05,Atiqul Haque,0,"irritating... app doesn't respond at all. play service updating issue but 
my play service is up to date. it's really irritating. why you need this 
function to use where oother rroding app can use my phone location directly 
and service directly.",Week 11
3,2018-12-05,Ahasan Habib Emon,1,Not bad,Week 11
3,2018-12-06,Mishon Dhar,6,"Server is Tooooo Slow... Always waiting for loading... Please add some 
option for rating Drivers",Week 11
1,2018-12-06,coc doc,5,"They cancel food delivery order without even notifying you. Worse service 
ever😡",Week 11
1,2018-12-06,Mala Mafruha,0,"Its very bad!!!!!it hang fir a huge time....its driver di mis behave with 
me for extra money!!!! Its very bad...uber is expensive but they don't mis 
behave with us....uber us best!!!!",Week 11
1,2018-12-06,Devprashad Adhikary,4,"I had to pay extra fare 2 times,,but not get any refund any,though I 
reported the issue to authority,,disappointing... honesty is the key to 
success in any business",Week 11
1,2018-12-06,Preeti Priyanka Prina,11,"I couldn't log in with my number. It showed the same message saying 
something went wrong each time I try to log in. Would be big help if it can 
be fixed.",Week 11
1,2018-12-06,Bishal Chowdhury,0,Can't get rides on time !!,Week 11
5,2018-12-06,himel himel,0,"excellent.... captain drove carefully.... picked up & dropped me safely 
satisfied...",Week 11
5,2018-12-06,A Google user,0,awesome.. love it,Week 11
3,2018-12-06,Asif Asgar,0,"Extremely poor customer care. Pathao is absolutely overlooking the 
fundamental aspects like connecting well behaved and well-trained 
stakeholders which are causing dissatisfaction from both users and riders. 
Hope they really look into it.",Week 11
4,2018-12-06,Abdullah Al Noman,17,"Having problem with location. Takes too much time to get location info just 
after starting the app. I've changed to high precision mode & even updated 
the app. Still the problem is not solved.",Week 11
4,2018-12-06,Mufrad Anwar,0,👌👌👌,Week 11
3,2018-12-06,MdAtiqur Rahman,0,"Good..Sometimes its can't Show and Hang And Huge Loading.... Slove This 
Prblm Etc Its Good...",Week 11
5,2018-12-06,rashedul haque sakib,0,good app,Week 11
5,2018-12-06,sarker nazmul,0,N Sarker,Week 11
5,2018-12-06,ইসলামিক সমাধান,0,thnaks a lot,Week 11
1,2018-12-06,Shaon Mir,0,Bal Bal Bal,Week 11
3,2018-12-06,Md.Ashraful Alam,0,poor navigation,Week 11
5,2018-12-06,SnuFF,2,Great transportation service. Highly recommended.,Week 11
1,2018-12-07,Md Talukdar,0,"The money shown when setting the location, increase the amount of money 
after the ride ends. It takes a lot of time to get riders if they are 
disconnected.",Week 11
5,2018-12-07,A Google user,1,Some matters is not perfect but normally good for Bangladesh,Week 11
1,2018-12-07,B.M.Riazul Islam,1,"App doesn't send ride request. Also there is network connectivity issues. 
Losing valuable time to find rides..",Week 11
1,2018-12-07,Md. Nuruzzaman Sayeed,0,Sometime it's not working,Week 11
1,2018-12-07,Bhaskar Saha,0,"The app doesn't work in my mobile. My mobile name is Redmi 5. It can't find 
my location although phone's location is set to high accuracy and cannot 
search for places. Requesting to the developers to fix this problem ASAP!!",Week 11
5,2018-12-07,A Google user,0,Good app but drive accept the reques very late ...,Week 11
2,2018-12-07,Wasi Sporsho,0,"I don't get it....I requested a car but its 'finding your ride' never 
ends....then I switched to uber😑",Week 11
2,2018-12-07,Kabirul Pious,2,"Haveing problem in Android 8, unable to view the esteemed amount.",Week 11
1,2018-12-07,Md Muksetin Mahmud Sakin,0,"i have got a rider and he didn't pick up me bt now i m seeing he is on the 
way to destination",Week 11
5,2018-12-07,A Google user,0,Its very useful & very friendly...,Week 11
5,2018-12-07,Md. Sabuj Miah,0,not good,Week 11
5,2018-12-07,foysal islam,0,it's good,Week 11
3,2018-12-07,A Google user,0,Rirer don't comes at the right place,Week 11
3,2018-12-07,Roshid Rafi,0,এই খুব স্লো ক@জ করে,Week 11
1,2018-12-07,A Google user,0,"Jei app e open kori... Saradin add, install/download pathao app.. Uffff! 
It's irritating... Na rider valo na app.. Add diye duniya vorai rakhse",Week 11
1,2018-12-11,adorer nouko,0,Not trustworthy at all,Week 12
1,2018-12-11,Rezaul Islam,0,Fraud App,Week 12
1,2018-12-11,A Google user,0,very bad,Week 12
1,2018-12-11,Get Dumpstered,0,Stealing our personal data. For Shame!!,Week 12
1,2018-12-11,Poran Bhuiyan,1,Not safe for public,Week 12
1,2018-12-11,A Google user,1,They are stealing peoples personal data,Week 12
1,2018-12-11,Kather Ghora,1,"This app is stealing my personal data (sms, contacts) It' a spam.",Week 12
1,2018-12-11,ahmed ashik chowdhury,1,Dumbest app! they stole our private information! uninstalled it thanks,Week 12
1,2018-12-11,Anowar Forhad,0,Hacker,Week 12
1,2018-12-11,A Google user,2,"They read all sms of your phone that may contain your bank info, bank credentials, personal message, private business discussion which what we don't want to be accessed by a ride sharing app.",Week 12
1,2018-12-11,A Google user,0,hated,Week 12
2,2018-12-11,Shahriar Robin,0,Make sure our privacy is secure. Publish every privacy issue and law regarding base farei n daily news and fb,Week 12
1,2018-12-11,Zahid Hasan,0,"This app steal personal information from mobile like contacts, SMS etc.",Week 12
1,2018-12-11,david winchester,0,Digital stealing and breaching consumers personal informations isn't a solution for successful business.,Week 12
1,2018-12-11,Shafquat Mosharraf,1,They steal data of users. They deserve less than zero stars.,Week 12
1,2018-12-11,Jameur Fida,0,"They Are Pirate.They are collecting our most valuable and personal data.They are storing our contacts,call list and messages data on their server.Never install or use this app.",Week 12
1,2018-12-11,Md. Mafujul Islam,0,"আমরা কত ভালো, জাস্ট এক স্টার রেটিং দিয়ে ছেড়ে দিচ্ছি। পাঠাও অফিস ঘেরাও করে জিজ্ঞেস করার দরকার ছিল যে আমাদের পার্সোনাল তথ্য কেন তুমার দরকার!!!",Week 12
1,2018-12-11,Shibli Farhan,1,This company is thief. Steals all yous personal information without permission.,Week 12
1,2018-12-11,A Google user,0,চোর,Week 12
1,2018-12-11,Sajjadur Rahman Majumder,1,Data hacker.,Week 12
1,2018-12-11,A Google user,1,Malware. Steals data and saves in its server,Week 12
1,2018-12-11,A Google user,1,DON'T STEAL OUR PERSONAL INFORMATIONS!,Week 12
1,2018-12-11,Anisuzzaman Sunny,1,They monitor illegally our message.,Week 12
1,2018-12-11,Kazi Mahtab,1,Stealing customers info isn't good though!,Week 12
1,2018-12-11,Alimul Rajee,0,Digital Tgief,Week 12
1,2018-12-11,Saifan's World,1,Digital thief.,Week 12
1,2018-12-11,Mousumi Chowdhury,0,This app stores user's personal information without permission. Data such as personal messages and contacts are one's individual property. One just can't do that,Week 12
1,2018-12-11,mtsm pavel,1,Digital thief.They are stealing customers data,Week 12
1,2018-12-11,A Google user,1,they are collect my personal information ...😡,Week 12
1,2018-12-11,Imran Hossain,0,They are data thieves. They copied all our contacts and sms to their server,Week 12
1,2018-12-11,Dinar hossain,0,"totally agoid it ,, because its still your contacts & message",Week 12
1,2018-12-11,Rahman Shadman,2,"Ban 'Pathao'. They are thief. They are stealing the personal informations like sms, contact lists of their users. So do not use it. #Delete_pathao",Week 12
1,2018-12-11,Sheikh Sadik,1,Just another data-thieving app..,Week 12
1,2018-12-11,rudro neel,2,Master of thief. গাধাচোদা।,Week 12
1,2018-12-11,Habibur Rahman,0,"This app takes information like mobile number, messages or call list from our smartphone without any permission or notification.",Week 12
1,2018-12-11,Minhaz Raufoon,1,This app steals your personal data. Never gonna use this app again.,Week 12
1,2018-12-11,Saifullah Sammo,0,Collecting personal data is not acceptable.,Week 12
1,2018-12-11,Prasit Chanda,1,"this app steals users' data like contacts, sms. so please avoid using this app.",Week 12
1,2018-12-11,sajjad hossain,2,U have no right to access our personal text,Week 12
1,2018-12-11,M R ISLAM,0,faltu,Week 12
3,2018-12-11,arafat sarker,2,I don't want this app to sneak into my personal information,Week 12
1,2018-12-11,Faisal Ahmed,0,Thief! Their owner should be arrested by now.,Week 12
1,2018-12-11,Milon Jaswal,2,khankir polara data churi kore... jao install asilo. ekhon uninstall korlam... onno aro apps ase... ora aro. valo. service dey.. bainchod,Week 12
1,2018-12-11,asif electroX,0,Abal choda marka app baler safety choday tor maire tui chud,Week 12
1,2018-12-11,Rs Pranto khan,0,Driver's Misbehave with pessenger,Week 12
1,2018-12-11,A Google user,0,why stolen my all sms,Week 12
1,2018-12-11,A Google user,0,This a good app for traveling,Week 12
1,2018-12-11,Ishrat Jahan,0,They hack users data. Google should ban them.,Week 12
1,2018-12-11,A Google user,1,Information thief,Week 12
1,2018-12-11,Esha Chowdhury,1,"Hamper security, read and store all the sms and contact informations.",Week 12
1,2018-12-11,Bakhtiar Robbani,1,Chor Shalar putera. Mor,Week 12
1,2018-12-11,Nowsher Ahmad,0,PURE FRAUD; Don't download,Week 12
1,2018-12-11,Toufiq Rahman,0,This thief company steals users' personal mobile information to use it to their advantage.,Week 12
1,2018-12-11,Raj Roy,3,"Business ethics matters, it is no less than malware",Week 12
1,2018-12-11,Hasan Sadeque,0,Just disgusting,Week 12
1,2018-12-11,MAHBUB ALAM SAMI,0,they are stealing peoples privacy.,Week 12
1,2018-12-11,Nasir Uddin,0,They steal customers sensitive information without informing them.,Week 12
1,2018-12-11,Shuvo Bhbs,1,Totally kind of junk. This thing just got over the whole privacy of user. Covering all details from users phone. Dont know if something bad is waiting for the upcoming days. It should be banned from playstore,Week 12
1,2018-12-11,Mohammad Moniruzzaman Tarafder Papon,1,Shame on you pathao,Week 12
1,2018-12-11,Faisal Ahmed,0,"One word ""Thief""",Week 12
1,2018-12-11,A Google user,0,Everyone should boycott this spyware app. I still don't get it why this company has not been sued for stealing millions of users private data and breaching privacy. Bangladesh government should ban this company from doing any IT related business.,Week 12
1,2018-12-11,Azam Uddin,1,uninstalled cause they got all of my infirmation.dont use it.it will get all of your information,Week 12
1,2018-12-11,Nawroz Jahan,2,Steals private information.,Week 12
1,2018-12-11,ART,60,I have been using 'Pathao' for more than last 6 months. Recently I came to know that they are stealing user's personal information secretly without prior knowledge of the user. I didn't want to give any star to this  app. This app should be banned so that in future all app developers should be respe...Full ReviewI have been using 'Pathao' for more than last 6 months. Recently I came to know that they are stealing user's personal information secretly without prior knowledge of the user. I didn't want to give any star to this  app. This app should be banned so that in future all app developers should be respectful and honor their user & user's private information.,Week 12
1,2018-12-11,afifa marjana,0,অনিরাপদ,Week 12
1,2018-12-11,Amitav Barua,0,Worst App,Week 12
1,2018-12-11,sandeep bajracharya,0,"I had a worst experience,its making u a complete fool out of you with promotions you never get..Even Worst is you get to talk with super rude patho staff.Didnt even think a second to uninstall this bloody app",Week 12
1,2018-12-11,Ibrahim Muddasser,1,"I think this app should not be around. They steal data from users, and they keep no security of them.   They should be downed from play store.",Week 12
